item,date,price,volume
Prisma Case,2020-03-18,0.03,57707
Prisma Case,2020-03-19,0.03,59129
Prisma Case,2020-03-20,0.03,52317
Prisma Case,2020-03-21,0.03,54809
Prisma Case,2020-03-22,0.03,59989
Prisma Case,2020-03-23,0.03,50579
Prisma Case,2020-03-24,0.03,54094
Prisma Case,2020-03-25,0.03,67179
Prisma Case,2020-03-26,0.03,51711
Prisma Case,2020-03-27,0.03,65295
Prisma Case,2020-03-28,0.03,56193
Prisma Case,2020-03-29,0.03,57084
Prisma Case,2020-03-30,0.03,65183
Prisma Case,2020-03-31,0.03,75649
Prisma Case,2020-04-01,0.03,88815
Prisma Case,2020-04-02,0.03,83206
Prisma Case,2020-04-03,0.03,75544
Prisma Case,2020-04-04,0.03,84822
Prisma Case,2020-04-05,0.03,69503
Prisma Case,2020-04-06,0.03,76450
Prisma Case,2020-04-07,0.03,70626
Prisma Case,2020-04-08,0.03,75649
Prisma Case,2020-04-09,0.03,72683
Prisma Case,2020-04-10,0.03,77011
Prisma Case,2020-04-11,0.03,81873
Prisma Case,2020-04-12,0.03,74005
Prisma Case,2020-04-13,0.03,72231
Prisma Case,2020-04-14,0.03,77910
Prisma Case,2020-04-15,0.03,79253
Prisma Case,2020-04-16,0.03,84767
Prisma Case,2020-04-17,0.03,81657
Prisma Case,2020-04-18,0.03,81845
Prisma Case,2020-04-19,0.03,88672
Prisma Case,2020-04-20,0.03,84510
Prisma Case,2020-04-21,0.03,79660
Prisma Case,2020-04-22,0.03,83836
Prisma Case,2020-04-23,0.03,87013
Prisma Case,2020-04-24,0.03,83906
Prisma Case,2020-04-25,0.03,90291
Prisma Case,2020-04-26,0.03,88381
Prisma Case,2020-04-27,0.03,77046
Prisma Case,2020-04-28,0.03,78138
Prisma Case,2020-04-29,0.03,84860
Prisma Case,2020-04-30,0.03,92278
Prisma Case,2020-05-01,0.03,93112
Prisma Case,2020-05-02,0.03,95504
Prisma Case,2020-05-03,0.03,88387
Prisma Case,2020-05-04,0.03,81154
Prisma Case,2020-05-05,0.03,89437
Prisma Case,2020-05-06,0.03,106927
Prisma Case,2020-05-07,0.03,93238
Prisma Case,2020-05-08,0.03,79179
Prisma Case,2020-05-09,0.03,87650
Prisma Case,2020-05-10,0.03,97865
Prisma Case,2020-05-11,0.03,82808
Prisma Case,2020-05-12,0.03,83961
Prisma Case,2020-05-13,0.03,81194
Prisma Case,2020-05-14,0.03,77866
Prisma Case,2020-05-15,0.03,79736
Prisma Case,2020-05-16,0.03,80459
Prisma Case,2020-05-17,0.03,86254
Prisma Case,2020-05-18,0.03,79936
Prisma Case,2020-05-19,0.03,70885
Prisma Case,2020-05-20,0.03,87476
Prisma Case,2020-05-21,0.03,85613
Prisma Case,2020-05-22,0.03,108728
Prisma Case,2020-05-23,0.03,90084
Prisma Case,2020-05-24,0.03,97222
Prisma Case,2020-05-25,0.03,69810
Prisma Case,2020-05-26,0.03,76185
Prisma Case,2020-05-27,0.03,77156
Prisma Case,2020-05-28,0.03,84375
Prisma Case,2020-05-29,0.03,80444
Prisma Case,2020-05-30,0.03,70230
Prisma Case,2020-05-31,0.03,76777
Prisma Case,2020-06-01,0.03,90235
Prisma Case,2020-06-02,0.03,85712
Prisma Case,2020-06-03,0.03,87646
Prisma Case,2020-06-04,0.03,77088
Prisma Case,2020-06-05,0.03,76408
Prisma Case,2020-06-06,0.03,70710
Prisma Case,2020-06-07,0.03,83667
Prisma Case,2020-06-08,0.03,101838
Prisma Case,2020-06-09,0.03,129027
Prisma Case,2020-06-10,0.03,127474
Prisma Case,2020-06-11,0.03,117478
Prisma Case,2020-06-12,0.03,134897
Prisma Case,2020-06-13,0.03,63423
Prisma Case,2020-06-14,0.03,69328
Prisma Case,2020-06-15,0.03,98765
Prisma Case,2020-06-16,0.03,102582
Prisma Case,2020-06-17,0.03,89357
Prisma Case,2020-06-18,0.03,75974
Prisma Case,2020-06-19,0.03,74441
Prisma Case,2020-06-20,0.03,61805
Prisma Case,2020-06-21,0.03,62674
Prisma Case,2020-06-22,0.03,92058
Prisma Case,2020-06-23,0.03,83332
Prisma Case,2020-06-24,0.03,112344
Prisma Case,2020-06-25,0.03,80091
Prisma Case,2020-06-26,0.03,87152
Prisma Case,2020-06-27,0.03,80954
Prisma Case,2020-06-28,0.03,82634
Prisma Case,2020-06-29,0.03,73902
Prisma Case,2020-06-30,0.03,70534
Prisma Case,2020-07-01,0.03,68280
Prisma Case,2020-07-02,0.03,69379
Prisma Case,2020-07-03,0.03,91043
Prisma Case,2020-07-04,0.03,114628
Prisma Case,2020-07-05,0.03,117251
Prisma Case,2020-07-06,0.03,83979
Prisma Case,2020-07-07,0.03,75334
Prisma Case,2020-07-08,0.03,78167
Prisma Case,2020-07-09,0.03,67338
Prisma Case,2020-07-10,0.03,59455
Prisma Case,2020-07-11,0.03,61050
Prisma Case,2020-07-12,0.03,75359
Prisma Case,2020-07-13,0.03,65850
Prisma Case,2020-07-14,0.03,60383
Prisma Case,2020-07-15,0.03,62936
Prisma Case,2020-07-16,0.03,57723
